,alcaldia,latitud,longitud,alcaldia_id,año
12566,Iztapalapa,19.307876,-99.072403,7,2022
12567,Tláhuac,19.307057,-99.041976,11,2022
12568,Iztapalapa,19.307414,-99.072641,7,2022
12569,Tláhuac,19.292778,-99.034484,11,2022
12570,Tláhuac,19.308961,-99.04048,11,2022
12571,Iztapalapa,19.308914,-99.072471,7,2022
12572,Iztapalapa,19.306265,-99.074909,7,2022
12573,Tláhuac,19.288189,-99.03933,11,2022
12574,Tláhuac,19.294373,-99.061128,11,2022
12575,Tláhuac,19.290954,-99.036347,11,2022
12576,Iztapalapa,19.308006,-99.072128,7,2022
12577,Tláhuac,19.292697,-99.035382,11,2022
12578,Tláhuac,19.290954,-99.036347,11,2022
12579,Tláhuac,19.309793,-99.035806,11,2022
12580,Tláhuac,19.290954,-99.036347,11,2022
12581,Iztapalapa,19.327215,-99.039233,7,2022
12582,Tláhuac,19.292506,-99.034441,11,2022
12583,Tláhuac,19.309797,-99.037188,11,2022
12584,Tláhuac,19.292778,-99.034484,11,2022
12585,Tláhuac,19.290954,-99.036347,11,2022
12586,Gustavo A. Madero,19.446788,-99.060786,5,2022
12587,Gustavo A. Madero,19.446089,-99.060511,5,2022
12588,Tláhuac,19.309722,-99.037316,11,2022
12589,Tláhuac,19.29758,-99.009341,11,2022
12590,Gustavo A. Madero,19.448693,-99.055543,5,2022
12591,Gustavo A. Madero,19.5539,-99.125492,5,2022
12592,Gustavo A. Madero,19.493546,-99.080934,5,2022
12593,Tláhuac,19.296702,-99.015668,11,2022
12594,Xochimilco,19.249948,-99.018163,13,2022
12595,Gustavo A. Madero,19.493678,-99.080691,5,2022
12596,Tláhuac,19.298552,-99.016943,11,2022
12597,Iztapalapa,19.375561,-99.100368,7,2022
12598,Gustavo A. Madero,19.449819,-99.056545,5,2022
12599,Gustavo A. Madero,19.555209,-99.141846,5,2022
12600,Xochimilco,19.2535,-99.014732,13,2022
12601,Tláhuac,19.296194,-99.014145,11,2022
12602,Milpa Alta,19.186566,-99.016066,9,2022
12603,Tláhuac,19.307833,-99.038794,11,2022
12604,Tláhuac,19.291896,-99.007135,11,2022
12605,Xochimilco,19.253654,-99.030252,13,2022
12606,Tláhuac,19.297458,-99.013896,11,2022
12607,Tláhuac,19.311139,-99.037563,11,2022
12608,Milpa Alta,19.187054,-99.01554,9,2022
12609,Xochimilco,19.252836,-99.021,13,2022
12610,Gustavo A. Madero,19.448368,-99.056488,5,2022
12611,Tláhuac,19.293443,-99.011866,11,2022
12612,Tláhuac,19.29688,-99.000209,11,2022
12613,Gustavo A. Madero,19.447843,-99.056245,5,2022
12614,Tláhuac,19.293682,-99.013056,11,2022
12615,Tláhuac,19.290164,-99.055342,11,2022
12616,Milpa Alta,19.198116,-99.021384,9,2022
12617,Tláhuac,19.291611,-99.011786,11,2022
12618,Milpa Alta,19.191657,-99.018402,9,2022
12619,Milpa Alta,19.192137,-99.018766,9,2022
12620,Tlalpan,19.268784,-99.202454,12,2022
12621,Milpa Alta,19.192137,-99.018766,9,2022
12622,Milpa Alta,19.224403,-99.004238,9,2022
12623,Milpa Alta,19.224525,-99.004297,9,2022
12624,Tlalpan,19.266576,-99.199981,12,2022
12625,Xochimilco,19.256591,-99.024702,13,2022
12626,Milpa Alta,19.180568,-99.073157,9,2022
12627,Tláhuac,19.294172,-99.01057,11,2022
12628,Milpa Alta,19.192284,-99.008806,9,2022
12629,Milpa Alta,19.187085,-99.014211,9,2022
12630,Xochimilco,19.255431,-99.025447,13,2022
12631,Tlalpan,19.195844,-99.144101,12,2022
12632,Milpa Alta,19.186985,-99.01436,9,2022
12633,Milpa Alta,19.180737,-99.00789,9,2022
12634,Milpa Alta,19.211652,-99.067583,9,2022
12635,Xochimilco,19.248956,-99.029207,13,2022
12636,Tláhuac,19.292835,-99.013344,11,2022
12637,Tláhuac,19.291668,-99.054822,11,2022
12638,Milpa Alta,19.202837,-99.015287,9,2022
12639,Tlalpan,19.21927,-99.207354,12,2022
12640,Milpa Alta,19.186957,-99.014436,9,2022
12641,Tláhuac,19.289536,-99.03511,11,2022
12642,Milpa Alta,19.186911,-99.01426,9,2022
12643,Tláhuac,19.292288,-99.032629,11,2022
12644,Milpa Alta,19.204866,-99.074308,9,2022
12645,Xochimilco,19.24795,-99.02215,13,2022
12646,Tlalpan,19.221119,-99.204183,12,2022
12647,Tláhuac,19.296242,-99.018012,11,2022
12648,Milpa Alta,19.186859,-99.089465,9,2022
12649,Gustavo A. Madero,19.527808,-99.138897,5,2022
12650,Milpa Alta,19.186968,-99.090034,9,2022
12651,Gustavo A. Madero,19.448571,-99.057046,5,2022
12652,Xochimilco,19.252451,-99.02914,13,2022
12653,Tláhuac,19.28483,-99.007522,11,2022
12654,Tlalpan,19.235923,-99.163386,12,2022
12655,Gustavo A. Madero,19.527808,-99.138897,5,2022
12656,Xochimilco,19.249026,-99.02936,13,2022
12657,Milpa Alta,19.225156,-98.997666,9,2022
12658,Iztapalapa,19.349133,-99.016369,7,2022
12659,Milpa Alta,19.189315,-99.026203,9,2022
12660,Milpa Alta,19.1819,-99.076207,9,2022
12661,Milpa Alta,19.194676,-99.091323,9,2022
12662,Tláhuac,19.306641,-99.039313,11,2022
12663,Gustavo A. Madero,19.449473,-99.057472,5,2022
12664,Iztapalapa,19.348438,-99.016006,7,2022
12665,Xochimilco,19.250916,-99.027552,13,2022
12666,Milpa Alta,19.181939,-99.064652,9,2022
12667,Xochimilco,19.248668,-99.021762,13,2022
12668,Milpa Alta,19.207195,-99.06739,9,2022
12669,Tláhuac,19.293302,-99.03607,11,2022
12670,Tlalpan,19.200047,-99.141208,12,2022
12671,Tláhuac,19.2829,-99.012527,11,2022
12672,Milpa Alta,19.184074,-99.025186,9,2022
12673,Milpa Alta,19.184074,-99.025186,9,2022
12674,Tláhuac,19.293119,-99.034672,11,2022
12675,Iztapalapa,19.346691,-99.015063,7,2022
12676,Tlalpan,19.228348,-99.179167,12,2022
12677,Milpa Alta,19.205187,-99.066046,9,2022
12678,Iztapalapa,19.331006,-99.023741,7,2022
12679,Milpa Alta,19.178168,-98.995559,9,2022
12680,Iztapalapa,19.332176,-99.023021,7,2022
12681,Xochimilco,19.249042,-99.029219,13,2022
12682,Iztapalapa,19.332082,-99.023083,7,2022
12683,Iztapalapa,19.335004,-99.019895,7,2022
12684,Milpa Alta,19.186598,-99.023476,9,2022
12685,Iztapalapa,19.331603,-99.015518,7,2022
12686,Milpa Alta,19.186598,-99.023476,9,2022
12687,Tlalpan,19.271524,-99.241876,12,2022
12688,Tlalpan,19.197859,-99.139407,12,2022
12689,Tlalpan,19.271521,-99.241881,12,2022
12690,Iztapalapa,19.299095,-99.064501,7,2022
12691,Iztapalapa,19.297382,-99.06371,7,2022
12692,Tlalpan,19.22429,-99.19919,12,2022
12693,Iztapalapa,19.308057,-99.072194,7,2022
12694,Iztapalapa,19.306452,-99.0738,7,2022
12695,Iztapalapa,19.3068,-99.072716,7,2022
12696,Tláhuac,19.296045,-99.00847,11,2022
12697,Iztapalapa,19.348214,-98.994762,7,2022
12698,Tláhuac,19.297011,-98.995224,11,2022
12699,Gustavo A. Madero,19.528396,-99.138532,5,2022
12700,Iztapalapa,19.297823,-99.065097,7,2022
12701,Tláhuac,19.292956,-99.034558,11,2022
12702,Tláhuac,19.292396,-99.035069,11,2022
12703,Tláhuac,19.299383,-99.017516,11,2022
12704,Tláhuac,19.288575,-99.037353,11,2022
12705,Iztapalapa,19.343402,-98.986705,7,2022
12706,Tláhuac,19.29239,-99.035071,11,2022
12707,Tláhuac,19.28899,-99.037388,11,2022
12708,Iztapalapa,19.342705,-99.01486,7,2022
12709,Tláhuac,19.284763,-99.009344,11,2022
12710,Gustavo A. Madero,19.528414,-99.138169,5,2022
12711,Milpa Alta,19.188185,-99.072298,9,2022
12712,Tláhuac,19.292567,-99.04027,11,2022
12713,Tláhuac,19.295984,-98.997587,11,2022
12714,Gustavo A. Madero,19.501033,-99.089337,5,2022
12715,Xochimilco,19.255866,-99.026449,13,2022
12716,Tláhuac,19.294414,-99.038299,11,2022
12717,Tláhuac,19.292084,-99.034446,11,2022
12718,Tláhuac,19.298921,-99.017326,11,2022
12719,Milpa Alta,19.180511,-99.071758,9,2022
12720,Iztapalapa,19.339662,-99.04035,7,2022
12721,Xochimilco,19.252169,-99.029925,13,2022
12722,Milpa Alta,19.208896,-99.070169,9,2022
12723,Gustavo A. Madero,19.501087,-99.090168,5,2022
12724,Milpa Alta,19.208422,-99.071258,9,2022
12725,Tláhuac,19.292567,-99.04027,11,2022
12726,Gustavo A. Madero,19.527571,-99.138979,5,2022
12727,Tláhuac,19.290573,-99.056231,11,2022
12728,Gustavo A. Madero,19.499593,-99.091464,5,2022
12729,Milpa Alta,19.173031,-98.99173,9,2022
12730,Tláhuac,19.285143,-99.011796,11,2022
12731,Xochimilco,19.252727,-99.026921,13,2022
12732,Milpa Alta,19.17282,-98.991542,9,2022
12733,Iztapalapa,19.339801,-99.036092,7,2022
12734,Tláhuac,19.294537,-99.038833,11,2022
12735,Xochimilco,19.255931,-99.033237,13,2022
12736,Iztapalapa,19.338021,-99.041862,7,2022
12737,Tláhuac,19.300224,-99.018214,11,2022
12738,Iztapalapa,19.338074,-99.04188,7,2022
12739,Gustavo A. Madero,19.527832,-99.137363,5,2022
12740,Tláhuac,19.296739,-98.999377,11,2022
12741,Gustavo A. Madero,19.449607,-99.057482,5,2022
12742,Gustavo A. Madero,19.49974,-99.089872,5,2022
12743,Tláhuac,19.297336,-99.014525,11,2022
12744,Tláhuac,19.296935,-98.995828,11,2022
12745,Gustavo A. Madero,19.44972,-99.057033,5,2022
12746,Iztapalapa,19.340013,-99.043077,7,2022
12747,Tláhuac,19.299553,-99.012256,11,2022
12748,Xochimilco,19.252473,-99.043084,13,2022
12749,Gustavo A. Madero,19.449417,-99.056917,5,2022
12750,Tláhuac,19.297427,-98.99582,11,2022
12751,Gustavo A. Madero,19.500671,-99.089404,5,2022
12752,Iztapalapa,19.339586,-99.041372,7,2022
12753,Tláhuac,19.298411,-99.016964,11,2022
12754,Gustavo A. Madero,19.449325,-99.056883,5,2022
12755,Tláhuac,19.29517,-99.008733,11,2022
12756,Tlalpan,19.234456,-99.160515,12,2022
12757,Iztapalapa,19.338074,-99.041965,7,2022
12758,Gustavo A. Madero,19.499983,-99.090267,5,2022
12759,Tlalpan,19.232685,-99.205665,12,2022
12760,Tláhuac,19.292828,-99.016586,11,2022
12761,Tláhuac,19.296897,-98.999701,11,2022
12762,Tláhuac,19.297221,-99.014129,11,2022
12763,Gustavo A. Madero,19.500743,-99.089643,5,2022
12764,Tláhuac,19.308126,-99.04348,11,2022
12765,Tláhuac,19.29944,-99.018858,11,2022
12766,Tláhuac,19.291915,-99.034442,11,2022
12767,Milpa Alta,19.208126,-99.069269,9,2022
12768,Tláhuac,19.308125,-99.043082,11,2022
12769,Xochimilco,19.252489,-99.036056,13,2022
12770,Tláhuac,19.300068,-99.01791,11,2022
12771,Tláhuac,19.29622,-99.010372,11,2022
12772,Gustavo A. Madero,19.571269,-99.130922,5,2022
12773,Tláhuac,19.298376,-99.016892,11,2022
12774,Tláhuac,19.297204,-99.019591,11,2022
12775,Milpa Alta,19.186024,-99.016713,9,2022
12776,Tláhuac,19.298011,-99.019264,11,2022
12777,Xochimilco,19.255546,-99.024167,13,2022
12778,Tláhuac,19.296054,-99.010442,11,2022
12779,Tláhuac,19.29817,-99.019512,11,2022
12780,Milpa Alta,19.207427,-99.06758,9,2022
12781,Gustavo A. Madero,19.571238,-99.130905,5,2022
12782,Milpa Alta,19.188184,-99.016541,9,2022
12783,Tláhuac,19.298291,-99.019697,11,2022
12784,Xochimilco,19.260942,-99.025458,13,2022
12785,Tláhuac,19.293578,-99.017537,11,2022
12786,Tláhuac,19.298092,-99.019315,11,2022
12787,Xochimilco,19.25,-99.019642,13,2022
12788,Tláhuac,19.286427,-99.009073,11,2022
12789,Tláhuac,19.297336,-99.014525,11,2022
12790,Milpa Alta,19.202708,-99.06914,9,2022
12791,Tláhuac,19.297053,-99.019915,11,2022
12792,Tláhuac,19.308009,-99.043139,11,2022
12793,Iztapalapa,19.327661,-98.974425,7,2022
12794,Xochimilco,19.259726,-99.022737,13,2022
12795,Tláhuac,19.297053,-99.019915,11,2022
12796,Tláhuac,19.307924,-99.043171,11,2022
12797,Tláhuac,19.307387,-99.039692,11,2022
12798,Xochimilco,19.251204,-99.026336,13,2022
12799,Milpa Alta,19.190631,-99.092113,9,2022
12800,Tláhuac,19.298527,-99.019752,11,2022
12801,Tláhuac,19.298802,-99.018424,11,2022
12802,Iztapalapa,19.327134,-98.974201,7,2022
12803,Milpa Alta,19.185681,-99.068762,9,2022
12804,Xochimilco,19.260131,-99.023392,13,2022
12805,Tláhuac,19.289957,-99.039272,11,2022
12806,Tláhuac,19.298755,-99.01957,11,2022
12807,Tláhuac,19.310115,-99.041871,11,2022
12808,Tláhuac,19.291697,-99.033547,11,2022
12809,Xochimilco,19.260148,-99.02246,13,2022
12810,Tláhuac,19.298092,-99.019315,11,2022
12811,Tláhuac,19.287002,-99.001698,11,2022
12812,Tláhuac,19.292761,-99.03351,11,2022
12813,Iztapalapa,19.327798,-98.974611,7,2022
12814,Xochimilco,19.259878,-99.038171,13,2022
12815,Tláhuac,19.308314,-99.043374,11,2022
12816,Tláhuac,19.308814,-99.043978,11,2022
12817,Tláhuac,19.29222,-99.038091,11,2022
12818,Tláhuac,19.296,-99.008407,11,2022
12819,Milpa Alta,19.203458,-99.050516,9,2022
12820,Milpa Alta,19.186884,-99.017349,9,2022
12821,Xochimilco,19.252837,-99.030029,13,2022
12822,Xochimilco,19.256217,-99.034012,13,2022
12823,Tláhuac,19.296852,-99.018204,11,2022
12824,Milpa Alta,19.174597,-98.997555,9,2022
12825,Tláhuac,19.240721,-98.994587,11,2022
12826,Tláhuac,19.288575,-99.037353,11,2022
12827,Milpa Alta,19.197338,-99.019218,9,2022
12828,Iztapalapa,19.327578,-98.973795,7,2022
12829,Milpa Alta,19.20779,-99.067184,9,2022
12830,Tláhuac,19.296115,-99.010554,11,2022
12831,Tláhuac,19.240851,-98.994949,11,2022
12832,Iztapalapa,19.326708,-98.974737,7,2022
12833,Xochimilco,19.25607,-99.029098,13,2022
12834,Milpa Alta,19.189019,-99.071528,9,2022
12835,Milpa Alta,19.190888,-99.084312,9,2022
12836,Milpa Alta,19.195854,-99.050278,9,2022
12837,Tláhuac,19.297221,-99.014129,11,2022
12838,Milpa Alta,19.200167,-99.049745,9,2022
12839,Tláhuac,19.209341,-98.971175,11,2022
12840,Tláhuac,19.296316,-99.009771,11,2022
12841,Iztapalapa,19.328071,-98.974431,7,2022
12842,Xochimilco,19.255797,-99.026642,13,2022
12843,Milpa Alta,19.19905,-99.049549,9,2022
12844,Tláhuac,19.210081,-98.971152,11,2022
12845,Gustavo A. Madero,19.500088,-99.0912,5,2022
12846,Milpa Alta,19.207426,-99.063347,9,2022
12847,Gustavo A. Madero,19.500356,-99.090094,5,2022
12848,Iztapalapa,19.339717,-98.988199,7,2022
12849,Milpa Alta,19.190136,-99.051529,9,2022
12850,Milpa Alta,19.198437,-99.055515,9,2022
12851,Iztapalapa,19.328008,-98.97503,7,2022
12852,Milpa Alta,19.203187,-99.04289,9,2022
12853,Xochimilco,19.254802,-99.029272,13,2022
12854,Milpa Alta,19.190136,-99.051529,9,2022
12855,Gustavo A. Madero,19.522273,-99.134486,5,2022
12856,Gustavo A. Madero,19.501458,-99.089879,5,2022
12857,Milpa Alta,19.197927,-99.057046,9,2022
12858,Milpa Alta,19.197787,-99.056597,9,2022
12859,Iztapalapa,19.326928,-99.037918,7,2022
12860,Iztapalapa,19.326778,-98.973992,7,2022
12861,Milpa Alta,19.202467,-99.049553,9,2022
12862,Iztapalapa,19.327418,-98.97417,7,2022
12863,Iztapalapa,19.333103,-99.006373,7,2022
12864,Tláhuac,19.292567,-99.04027,11,2022
12865,Iztapalapa,19.327787,-98.974713,7,2022
12866,Iztapalapa,19.327802,-98.974708,7,2022
12867,Tláhuac,19.294946,-99.03768,11,2022
12868,Iztapalapa,19.327577,-98.974222,7,2022
12869,Tláhuac,19.289831,-99.038257,11,2022
12870,Tláhuac,19.24267,-98.995752,11,2022
12871,Tláhuac,19.292191,-99.033237,11,2022
12872,Tláhuac,19.2423,-98.99396,11,2022
12873,Iztapalapa,19.328078,-98.975489,7,2022
12874,Tláhuac,19.240004,-98.99286,11,2022
12875,Tláhuac,19.239684,-98.993968,11,2022
12876,Iztapalapa,19.327442,-98.974678,7,2022
12877,Tláhuac,19.299508,-99.020024,11,2022
12878,Tláhuac,19.294819,-99.037095,11,2022
12879,Tláhuac,19.291594,-99.034482,11,2022
12880,Tláhuac,19.296486,-99.009239,11,2022
12881,Xochimilco,19.254524,-99.042838,13,2022
12882,Iztapalapa,19.301605,-99.066352,7,2022
12883,Tláhuac,19.291749,-99.034531,11,2022
12884,Tláhuac,19.299473,-99.017573,11,2022
12885,Tláhuac,19.295847,-99.009294,11,2022
12886,Iztapalapa,19.304554,-99.066784,7,2022
12887,Tláhuac,19.297427,-98.99582,11,2022
12888,Iztapalapa,19.33323,-99.007194,7,2022
12889,Iztapalapa,19.337741,-98.99064,7,2022
12890,Tláhuac,19.292675,-99.010867,11,2022
12891,Xochimilco,19.25357,-99.015328,13,2022
12892,Xochimilco,19.25357,-99.015328,13,2022
12893,Milpa Alta,19.187246,-99.028256,9,2022
12894,Tláhuac,19.292269,-99.034871,11,2022
12895,Tláhuac,19.292159,-99.01371,11,2022
12896,Xochimilco,19.252089,-99.053114,13,2022
12897,Tláhuac,19.293924,-99.037872,11,2022
12898,Tláhuac,19.296333,-99.009927,11,2022
12899,Gustavo A. Madero,19.54326,-99.12695,5,2022
12900,Milpa Alta,19.178767,-98.998465,9,2022
12901,Milpa Alta,19.194012,-99.030878,9,2022
12902,Gustavo A. Madero,19.54326,-99.12695,5,2022
12903,Xochimilco,19.252065,-99.053227,13,2022
12904,Gustavo A. Madero,19.52208,-99.134575,5,2022
12905,Iztapalapa,19.326629,-98.973043,7,2022
12906,Tláhuac,19.239754,-98.994161,11,2022
12907,Iztapalapa,19.3333,-99.008025,7,2022
12908,Tláhuac,19.298956,-99.008754,11,2022
12909,Tláhuac,19.239732,-98.99402,11,2022
12910,Iztapalapa,19.326544,-98.973067,7,2022
12911,Gustavo A. Madero,19.52277,-99.135425,5,2022
12912,Tláhuac,19.298966,-99.008758,11,2022
12913,Iztapalapa,19.33331,-99.006863,7,2022
12914,Milpa Alta,19.180365,-99.070444,9,2022
12915,Gustavo A. Madero,19.544437,-99.125262,5,2022
12916,Milpa Alta,19.21999,-98.994563,9,2022
12917,Xochimilco,19.257575,-99.04717,13,2022
12918,Iztapalapa,19.326517,-98.976426,7,2022
12919,Gustavo A. Madero,19.543994,-99.126458,5,2022
12920,Tláhuac,19.295685,-99.010657,11,2022
12921,Iztapalapa,19.328376,-98.975358,7,2022
12922,Milpa Alta,19.218278,-98.992042,9,2022
12923,Tláhuac,19.291688,-99.034432,11,2022
12924,Gustavo A. Madero,19.522543,-99.137574,5,2022
12925,Xochimilco,19.255807,-99.047391,13,2022
12926,Tláhuac,19.295437,-99.010551,11,2022
12927,Gustavo A. Madero,19.561734,-99.146139,5,2022
12928,Iztapalapa,19.348275,-98.996696,7,2022
12929,Tláhuac,19.307358,-99.039462,11,2022
12930,Tláhuac,19.297166,-99.019408,11,2022
12931,Gustavo A. Madero,19.446829,-99.06303,5,2022
12932,Milpa Alta,19.22117,-99.001312,9,2022
12933,Iztapalapa,19.348866,-98.996022,7,2022
12934,Milpa Alta,19.223649,-98.995258,9,2022
12935,Tláhuac,19.296128,-99.009206,11,2022
12936,Tláhuac,19.297181,-99.019556,11,2022
12937,Gustavo A. Madero,19.498886,-99.074165,5,2022
12938,Iztapalapa,19.333309,-99.008032,7,2022
12939,Milpa Alta,19.220804,-98.99847,9,2022
12940,Milpa Alta,19.22084,-98.99847,9,2022
12941,Tláhuac,19.295534,-99.008466,11,2022
12942,Tláhuac,19.296874,-98.995176,11,2022
12943,Milpa Alta,19.222181,-99.000495,9,2022
12944,Tláhuac,19.296687,-99.008642,11,2022
12945,Milpa Alta,19.219227,-98.989755,9,2022
12946,Milpa Alta,19.224348,-98.999065,9,2022
12947,Milpa Alta,19.219812,-98.997995,9,2022
12948,Tláhuac,19.30692,-99.038995,11,2022
12949,Milpa Alta,19.197073,-99.019322,9,2022
12950,Milpa Alta,19.20757,-99.067583,9,2022
12951,Milpa Alta,19.193947,-98.99886,9,2022
12952,Tláhuac,19.239672,-98.994021,11,2022
12953,Milpa Alta,19.216436,-99.044275,9,2022
12954,Gustavo A. Madero,19.544874,-99.123937,5,2022
12955,Milpa Alta,19.222731,-98.998976,9,2022
12956,Tláhuac,19.309324,-99.04358,11,2022
12957,Milpa Alta,19.199404,-99.054624,9,2022
12958,Milpa Alta,19.222021,-98.999241,9,2022
12959,Tláhuac,19.296838,-99.00862,11,2022
12960,Milpa Alta,19.222731,-98.998976,9,2022
12961,Tláhuac,19.296148,-99.010465,11,2022
12962,Milpa Alta,19.204021,-99.0065,9,2022
12963,Tláhuac,19.298908,-99.017223,11,2022
12964,Xochimilco,19.249417,-99.015032,13,2022
12965,Milpa Alta,19.177934,-98.997179,9,2022
12966,Tláhuac,19.299058,-99.017422,11,2022
12967,Gustavo A. Madero,19.543807,-99.126521,5,2022
12968,Milpa Alta,19.177934,-98.997179,9,2022
12969,Xochimilco,19.25974,-99.022673,13,2022
12970,Milpa Alta,19.178994,-98.997191,9,2022
12971,Milpa Alta,19.220909,-98.991942,9,2022
12972,Milpa Alta,19.190284,-99.007814,9,2022
12973,Tláhuac,19.298432,-99.020971,11,2022
12974,Tláhuac,19.293683,-99.009654,11,2022
12975,Milpa Alta,19.171652,-98.991406,9,2022
12976,Tláhuac,19.298217,-99.019502,11,2022
12977,Milpa Alta,19.174027,-98.999218,9,2022
12978,Gustavo A. Madero,19.543851,-99.126492,5,2022
12979,Milpa Alta,19.177865,-99.075935,9,2022
12980,Tláhuac,19.298354,-99.0217,11,2022
12981,Milpa Alta,19.201098,-99.043473,9,2022
12982,Tláhuac,19.296866,-98.996357,11,2022
12983,Gustavo A. Madero,19.543993,-99.126443,5,2022
12984,Milpa Alta,19.1901,-99.051753,9,2022
12985,Tláhuac,19.298471,-99.02208,11,2022
12986,Tláhuac,19.296749,-98.999263,11,2022
12987,Milpa Alta,19.189913,-99.051019,9,2022
12988,Tláhuac,19.297287,-99.021788,11,2022
12989,Milpa Alta,19.186234,-99.030133,9,2022
12990,Milpa Alta,19.219124,-99.002714,9,2022
12991,Tláhuac,19.296553,-98.998523,11,2022
12992,Gustavo A. Madero,19.553658,-99.142987,5,2022
12993,Tláhuac,19.297224,-99.021764,11,2022
12994,Tláhuac,19.293346,-99.006614,11,2022
12995,Milpa Alta,19.190412,-99.028079,9,2022
12996,Iztapalapa,19.333094,-99.007461,7,2022
12997,Milpa Alta,19.204492,-99.048946,9,2022
12998,Tláhuac,19.29691,-98.996179,11,2022
12999,Tláhuac,19.295035,-99.001368,11,2022
13000,Milpa Alta,19.179335,-99.003026,9,2022
13001,Iztapalapa,19.339198,-98.984766,7,2022
13002,Milpa Alta,19.222383,-98.994075,9,2022
13003,Gustavo A. Madero,19.543994,-99.126458,5,2022
13004,Xochimilco,19.259717,-99.020438,13,2022
13005,Milpa Alta,19.193217,-99.008031,9,2022
13006,Tláhuac,19.296261,-99.008465,11,2022
13007,Tláhuac,19.296421,-98.996732,11,2022
13008,Iztapalapa,19.333672,-99.007794,7,2022
13009,Tláhuac,19.283063,-99.011461,11,2022
13010,Milpa Alta,19.173401,-98.998584,9,2022
13011,Gustavo A. Madero,19.544062,-99.126406,5,2022
13012,Milpa Alta,19.198688,-99.055411,9,2022
13013,Tláhuac,19.29303,-99.010414,11,2022
13014,Tláhuac,19.295796,-99.008775,11,2022
13015,Xochimilco,19.260675,-99.020399,13,2022
13016,Milpa Alta,19.17869,-98.997392,9,2022
13017,Tláhuac,19.29733,-98.996265,11,2022
13018,Milpa Alta,19.208058,-99.069287,9,2022
13019,Tláhuac,19.295744,-99.008974,11,2022
13020,Iztapalapa,19.327509,-98.974702,7,2022
13021,Milpa Alta,19.225161,-99.001328,9,2022
13022,Iztapalapa,19.334634,-99.006264,7,2022
13023,Iztapalapa,19.334634,-99.006264,7,2022
13024,Milpa Alta,19.17393,-99.000939,9,2022
13025,Milpa Alta,19.198089,-99.048859,9,2022
13026,Xochimilco,19.261451,-99.02391,13,2022
13027,Tláhuac,19.297334,-98.996442,11,2022
13028,Milpa Alta,19.19373,-99.087884,9,2022
13029,Milpa Alta,19.17691,-99.033562,9,2022
13030,Tláhuac,19.292582,-99.007264,11,2022
13031,Iztapalapa,19.38182,-99.021189,7,2022
13032,Tláhuac,19.287056,-99.004709,11,2022
13033,Milpa Alta,19.220254,-98.988806,9,2022
13034,Iztapalapa,19.333007,-99.005671,7,2022
13035,Milpa Alta,19.200021,-99.045537,9,2022
13036,Gustavo A. Madero,19.544351,-99.12556,5,2022
13037,Milpa Alta,19.220254,-98.988806,9,2022
13038,Milpa Alta,19.194418,-99.017652,9,2022
13039,Milpa Alta,19.206075,-99.064521,9,2022
13040,Milpa Alta,19.194465,-99.017583,9,2022
13041,Milpa Alta,19.218308,-98.992127,9,2022
13042,Milpa Alta,19.199501,-99.012833,9,2022
13043,Iztapalapa,19.338906,-98.984927,7,2022
13044,Milpa Alta,19.201943,-99.051279,9,2022
13045,Iztapalapa,19.338633,-98.984945,7,2022
13046,Milpa Alta,19.195471,-99.019313,9,2022
13047,Tlalpan,19.235075,-99.162664,12,2022
13048,Tlalpan,19.201542,-99.144494,12,2022
13049,Tlalpan,19.23176,-99.160664,12,2022
13050,Iztapalapa,19.339689,-99.003858,7,2022
13051,Tlalpan,19.232456,-99.161366,12,2022
13052,Iztapalapa,19.336731,-99.014053,7,2022
13053,Milpa Alta,19.207838,-99.067886,9,2022
13054,Milpa Alta,19.218663,-98.992546,9,2022
13055,Tláhuac,19.294328,-99.012824,11,2022
13056,Tláhuac,19.285332,-99.010958,11,2022
13057,Tláhuac,19.297457,-98.996464,11,2022
13058,Tláhuac,19.290074,-99.000432,11,2022
13059,Tláhuac,19.296979,-98.996043,11,2022
13060,Iztapalapa,19.37734,-99.014277,7,2022
13061,Tláhuac,19.29724,-98.997174,11,2022
13062,Iztapalapa,19.324109,-99.027757,7,2022
13063,Tláhuac,19.293376,-98.998611,11,2022
13064,Tláhuac,19.296798,-98.995686,11,2022
13065,Tláhuac,19.297407,-98.995763,11,2022
13066,Tláhuac,19.290493,-99.00026,11,2022
13067,Iztapalapa,19.34831,-98.99486,7,2022
13068,Tláhuac,19.29337,-99.003195,11,2022
13069,Gustavo A. Madero,19.504852,-99.101918,5,2022
13070,Tláhuac,19.297618,-98.995604,11,2022
13071,Tláhuac,19.296681,-98.998786,11,2022
13072,Gustavo A. Madero,19.521178,-99.136056,5,2022
13073,Tláhuac,19.293115,-99.001726,11,2022
13074,Gustavo A. Madero,19.573795,-99.135707,5,2022
13075,Iztapalapa,19.353806,-98.995018,7,2022
13076,Tláhuac,19.293115,-99.004404,11,2022
13077,Tláhuac,19.297,-99.000611,11,2022
13078,Milpa Alta,19.191657,-99.018402,9,2022
13079,Iztapalapa,19.368273,-99.028984,7,2022
13080,Gustavo A. Madero,19.551831,-99.142809,5,2022
13081,Tláhuac,19.296412,-98.998432,11,2022
13082,Tláhuac,19.311738,-99.041646,11,2022
13083,Tláhuac,19.296758,-99.000531,11,2022
13084,Tláhuac,19.310864,-99.040113,11,2022
13085,Tláhuac,19.29494,-99.000838,11,2022
13086,Xochimilco,19.251589,-99.036334,13,2022
